ma,ten,linhVuc,status,publishable,active_date,repeal_date,name_source,legacy_match,name_similarity,phi_dia_gioi,formalityId,decision_numbers,article_url,attachment_url,reason
1.011443,"Xoá Đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfd-7e53-77ba-aa3f-086a9b9717ba,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.011444,"Đăng ký thông báo xử lý tài sản bảo đảm, đăng ký thay đổi, xoá Đăng ký thông báo xử lý tài sản bảo đảm là quyền sử dụng đất, tài sản gắn liền với đất",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfd-7e59-756f-b4da-ad3f815615c3,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.011445,Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở hoặc từ hợp đồng mua bán tài sản khác gắn liền với đất,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfd-7e52-718c-9fef-4531b08962b3,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.011606,"Công nhận hộ nghèo, hộ cận nghèo; hộ thoát nghèo, hộ thoát cận nghèo định kỳ hằng năm",GIẢM NGHÈO,priority51_current_official_commune_evidence,True,2026-09-07,,priority51_official_legal_verification,False,,True,019d2bfa-5f68-74c6-89e9-78c8819cef86,,https://cdn.haiphong.gov.vn/gov-hpg/6812/tintuc/2025/8/quyet-dinh-2025-cong-bo-dmttc-thuc-hien-phi-dia-gioi-so-nn-va-moi-truong-ttr443-..signed638917970880695305.pdf,https://cdn.haiphong.gov.vn/gov-hpg/6812/tintuc/2025/8/quyet-dinh-2025-cong-bo-dmttc-thuc-hien-phi-dia-gioi-so-nn-va-moi-truong-ttr443-..signed638917970880695305.pdf,
1.011609,"Công nhận hộ làm nông nghiệp, lâm nghiệp, ngư nghiệp và diêm nghiệp có mức sống trung bình",GIẢM NGHÈO,priority51_current_official_commune_evidence,True,2026-09-07,,priority51_official_legal_verification,True,,True,019d2bfa-5f79-70bf-bc74-661346debe8c,,https://cdn.haiphong.gov.vn/gov-hpg/6812/tintuc/2025/8/quyet-dinh-2025-cong-bo-dmttc-thuc-hien-phi-dia-gioi-so-nn-va-moi-truong-ttr443-..signed638917970880695305.pdf,https://cdn.haiphong.gov.vn/gov-hpg/6812/tintuc/2025/8/quyet-dinh-2025-cong-bo-dmttc-thuc-hien-phi-dia-gioi-so-nn-va-moi-truong-ttr443-..signed638917970880695305.pdf,
1.012531,"Hỗ trợ tín dụng đầu tư trồng rừng gỗ lớn đối với chủ rừng là hộ gia đình, cá nhân",LÂM NGHIỆP,official_commune_evidence_no_later_repeal_in_snapshot,True,2026-05-14,,legacy_match_needs_name_recheck,True,,False,019d2bfa-675f-7649-b8b2-b92e5c359abf,,https://vinhbao.haiphong.gov.vn/linh-vuc-nong-nghiep-va-moi-truong/danh-muc-thu-tuc-hanh-chinh-moi-ban-hanh-sua-doi-bo-sung-bi-bai-bo-thuoc-pham-vi-chuc-nang-cua-s-899192,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2026/5/noi-dung-lvuc-lam-nghiep-cap-xa639143765990263755.docx,
1.012537,"Giải quyết chế độ, chính sách cho người tham gia lực lượng tham gia bảo vệ an ninh, trật tự ở cơ sở chưa tham gia bảo hiểm y tế mà bị ốm đau, bị tai nạn, bị thương khi t",CÔNG AN,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-07,,official_attachment_snippet,False,,False,,,https://vinhbao.haiphong.gov.vn/linh-vuc-cong-an-cap-xa/danh-muc-thu-tuc-hanh-chinh-sua-doi-bo-sung-linh-vuc-chinh-sach-thuoc-pham-vi-chuc-nang-quan-ly--807379,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/danh-muc-tthc_8211_bca638981022025106572.docx,
1.012538,"Giải quyết chế độ, chính sách cho người tham gia lực lượng tham gia bảo vệ an ninh, trật tự ở cơ sở chưa tham gia bảo hiểm xã hội mà bị tai nạn, chết khi thực hiện nhiệm",CÔNG AN,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-07,,official_attachment_snippet,False,,False,,,https://vinhbao.haiphong.gov.vn/linh-vuc-cong-an-cap-xa/danh-muc-thu-tuc-hanh-chinh-sua-doi-bo-sung-linh-vuc-chinh-sach-thuoc-pham-vi-chuc-nang-quan-ly--807379,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/danh-muc-tthc_8211_bca638981022025106572.docx,
1.012605,"Thủ tục đề nghị giảng đạo ngoài địa bàn phụ trách, cơ sở tôn giáo, địa điểm hợp pháp đã đăng ký có quy mô tổ chức ở nhiều xã thuộc một tỉnh hoặc ở nhiều tỉnh",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a12-717d-a868-c58dc882fff0,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012606,"Thủ tục đề nghị tổ chức cuộc lễ ngoài cơ sở tôn giáo, địa điểm hợp pháp đã đăng ký có quy mô tổ chức ở nhiều xã thuộc",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a0f-70a9-b580-7cc204633442,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012607,"Thủ tục đề nghị tổ chức đại hội của tổ chức tôn giáo, tổ chức tôn giáo trực thuộc, tổ chức được cấp chứng nhận đăng ký hoạt động tôn giáo có địa bàn hoạt động ở nhiều xã",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a0c-768d-82fb-1320736f1b61,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012629,"Thủ tục đăng ký người được bổ nhiệm, bầu cử, suy cử làm chức việc đối với các trường hợp quy định tại khoản 2 điều 34 của luật tín ngưỡng, tôn giáo",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a4f-7549-a9ab-eae57eb5e27e,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012632,Thủ tục đề nghị cấp chứng nhận đăng ký hoạt động tôn giáo cho tổ chức có địa bàn hoạt động ở một tỉnh,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a4e-71a3-97e1-af6865d60dbd,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012637,Thủ tục đề nghị giải thể tổ chức tôn giáo trực thuộc có địa bàn hoạt động ở một tỉnh theo quy định của hiến chương của tổ chức,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a5c-76a9-bfdf-4f5ccfee45e3,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012639,Thủ tục đề nghị tự giải thể của tổ chức tôn giáo có địa bàn hoạt động ở một tỉnh theo quy định của hiến chương,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-5a58-751a-970f-134806c407ad,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012641,Thủ tục đề nghị cấp đăng ký pháp nhân phi thương mại cho tổ chức tôn giáo trực thuộc có địa bàn hoạt động ở một tỉnh,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61e4-76fb-bfe9-167791356c9b,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012644,"Thủ tục đề nghị thay đổi trụ sở của tổ chức tôn giáo, tổ chức tôn giáo trực thuộc",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012645,"Thủ tục đề nghị thay đổi tên của tổ chức tôn giáo, tổ chức tôn giáo trực thuộc có địa bàn hoạt động ở một tỉnh",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61e6-74ac-b07a-5e0c0ceafb10,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012646,"Thủ tục đề nghị mời chức sắc, nhà tu hành là người nước ngoài đến giảng đạo cho tổ chức được cấp chứng nhận đăng ký hoạt động tôn giáo ở một tỉnh",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61e4-7219-b4d5-8e363bc91efd,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012648,"Thủ tục đề nghị mời tổ chức, cá nhân nước ngoài vào Việt Nam thực hiện hoạt động tôn giáo ở một tỉnh",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61e1-72d9-90fc-600b1bf93660,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012653,Thủ tục đề nghị thay đổi địa điểm sinh hoạt tôn giáo tập trung của người nước ngoài cư trú hợp pháp tại Việt Nam đến địa bàn tỉnh khác,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61e8-7716-80eb-1806c7de5898,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012655,"Thủ tục đề nghị mời chức sắc, nhà tu hành là người nước ngoài đến giảng đạo cho nhóm người nước ngoài sinh hoạt tôn giáo tập trung",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61df-7214-8cb3-c0b86d7a65fa,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012656,Thủ tục đề nghị thay đổi địa điểm sinh hoạt tôn giáo tập trung của người nước ngoài cư trú hợp pháp tại Việt Nam trong địa bàn một tỉnh,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61f5-76fe-abd6-1d28d4763df7,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012657,Thủ tục đăng ký thay đổi người đại diện của nhóm sinh hoạt tôn giáo tập trung của người nước ngoài cư trú hợp pháp tại Việt Nam,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61f6-77e8-a1db-574066abf644,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012658,Thủ tục đề nghị sinh hoạt tôn giáo tập trung của người nước ngoài cư trú hợp pháp tại Việt Nam,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-61f8-778a-9cd3-345974eeb7d7,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012659,"Thủ tục đăng ký thuyên chuyển chức sắc, chức việc, nhà tu hành là người đang bị buộc tội hoặc người chưa được xóa án tích",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-6214-7533-b0ec-7fd6b46b2a84,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012660,Thủ tục đề nghị cho người nước ngoài học tại cơ sở đào tạo tôn giáo ở Việt Nam,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-6203-75c6-8626-9519010a4ff1,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012661,"Thủ tục đề nghị thành lập, chia, tách, sáp nhập, hợp nhất tổ chức tôn giáo trực thuộc có địa bàn hoạt động ở một tỉnh",NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-6203-72af-99dc-037f855a0a02,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012664,Thủ tục đăng ký sửa đổi hiến chương của tổ chức tôn giáo có địa bàn hoạt động ở một tỉnh,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-6208-73ab-9e84-44ffbea4fadb,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012672,Thủ tục đề nghị công nhận tổ chức tôn giáo có địa bàn hoạt động ở một tỉnh,NỘI VỤ,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-11-26,,official_attachment_snippet,False,,True,019d2bf8-622a-704b-929b-0e9b8f54343f,,https://vinhbao.haiphong.gov.vn/linh-vuc-noi-vu/danh-muc-thu-tuc-hanh-chinh-thuc-hien-khong-phu-thuoc-vao-dia-gioi-hanh-chinh-trong-pham-vi-than-824426,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/11/phu-luc_sonoivu.signed639000425212465648.pdf,
1.012753,"Đăng ký đất đai, tài sản gắn liền với đất, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất lần đầu đối với tổ chức đang sử dụng đất",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,dvcqg_name_by_code_verified,True,1.0,False,019d2bfa-6eeb-7460-9097-1804edf38aec,15/QĐ-UBND,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/noi-dung-linh-vuc-dat-dai-cap-xa638912181802758696.docx,
1.012756,Đăng ký đất đai lần đầu đối với trường hợp được Nhà nước giao đất để quản lý,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfa-6ef6-721c-8d2f-7fca1fdbfa3c,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012766,"Xóa đăng ký thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfa-6f11-772a-8dda-5bf1a8d83029,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012781,"Đăng ký, cấp Giấy chứng nhận đối với thửa đất có diện tích tăng thêm do thay đổi ranh giới so với Giấy chứng nhận đã cấp",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfa-6f56-7319-be2d-b8dad4668ce3,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012782,"Đăng ký, cấp Giấy chứng nhận đối với trường hợp cá nhân, hộ gia đình đã được cấp Giấy chứng nhận một phần diện tích vào loại đất ở trước",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfa-6f6c-7009-bce8-877375012f82,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012783,"Cấp đổi Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất",ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfa-6f3b-7238-9e41-307101b01795,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
1.012784,Tách thửa hoặc hợp thửa đất,ĐẤT ĐAI,official_commune_evidence_no_later_repeal_in_snapshot,True,2025-08-19,,official_attachment_snippet,False,,False,019d2bfa-6f5d-72e6-9a68-ab8e3ba11c8b,2003/QĐ-TTG; 2021/QĐ-TTG; 2025/QĐ-TTG; 1334/QĐ-BTP; 1478/QĐ-UBND; 1582/QĐ-UBND; 2021/QĐ-UBND; 2128/QĐ-BNNMT; 2304/QĐ-BNNMT; 34/QĐ-BTP; 6225/QĐ-BQP,https://vinhbao.haiphong.gov.vn/linh-vuc-dat-dai/cong-khai-thu-tuc-hanh-chinh-moi-ban-hanh-duoc-sua-doi-bo-sung-linh-vuc-lam-nghiep-kiem-lam-ung--773283,https://cdn.haiphong.gov.vn/gov-hpg/6874/tintuc/2025/8/qd-3266-danh-muc-kem-theo638912181889816666.doc,
